InputID,TargetID,Distance
T090A,T234,29297.93586
T090A,T233,37615.21541
T090A,T002B,31050.90361
T090A,T002A,32278.24729
T090A,T221,10442.06521
T090A,T157,15074.85167
T090A,T156,11472.58445
T090A,T027,33233.77965
T090A,T903,37421.43781
T090A,T900,37063.50148
T090A,T009,37662.96097
T090A,T128A,9149.66511
T090A,T200A,10130.58528
T090A,T090C,1676.55888
T090A,T090B,19786.37516
T090A,T218B,29486.60564
T090A,T218C,27851.14541
T090A,T218A,29997.38221
T090A,T200B,10610.26004
T090A,T206,10798.56291
T090A,T200,8232.70495
T090A,T138,7173.19877
T090A,T115,5113.56654
T090A,T107,7561.10228
T090A,T215,10441.24027
T090A,T212,10189.33376
T090A,T209,10743.73019
T090A,T097,6704.69518
T090A,T078,9400.60052
T090A,T072,7430.06086
T090A,T128,7757.52865
T090A,T103,10117.63160
T090A,T102,7936.83234
T090A,T100,10859.52776
T090A,T099,9710.06605
T090A,T073,10311.16750
T090A,T071,14182.88662
T090A,T070,16710.73129
T090A,T069,8846.51608
T090A,T077,11430.18907
T090A,T076,12081.01878
T090A,T075,13472.28386
T090A,T074,14695.23091
T090A,T082,12604.24939
T090A,T081,14767.82112
T090A,T080,8021.88383
T090A,T079,11491.80868
T090A,T063,16092.96941
T090A,T155,13917.87849
T090A,T114,13739.93417
T090A,T083,8979.44244
T090A,T017,31630.37817
T090A,T005,29664.96411
T090A,T160,23754.36568
T090A,T144,30014.12383
T090A,T035,16332.39987
T090A,T004,31184.80810
T090A,T095,4192.07758
T090A,T044,21791.53126
T090A,T061,12443.72901
T090A,T060,14839.74644
T090A,T039,25265.91709
T090A,T036,17368.80638
T090A,T067,10632.35236
T090A,T066,9805.15736
T090A,T065,12584.44550
T090A,T062,13077.80987
T090A,T040,18763.73241
T090A,T037,28087.56218
T090A,T034,17216.45588
T090A,T012,34261.96268
T090A,T085,3526.78359
T090B,T051,2502.33413
T090B,T047,2875.35508
T090B,T043,3032.41705
T090B,T013,11953.88457
T090B,T219,10989.49023
T090B,T161,16639.12317
T090B,T088,2877.38870
T090B,T084,20230.53635
T090B,T030,5707.97222
T090B,T018,15758.96529
T090B,T014,15411.33323
T090B,T149,13997.54808
T090B,T147,7748.22397
T090B,T146,10530.09823
T090B,T145,2849.33226
T090B,T154,9365.29387
T090B,T152,5177.66463
T090B,T151,12686.92666
T090B,T150,15410.17222
T090B,T220,10893.22541
T090B,T218,10539.37785
T090B,T162,16364.88585
T090B,T158,21008.30593
T090B,T008,18276.66688
T090B,T006,17582.96688
T090B,T003,13282.98088
T090B,T001,11202.76935
T090B,T011,16537.32215
T090B,T009,17776.51819
T090B,T159,15088.45491
T090B,T153,9313.08224
T090B,T028,13355.33797
T090B,T025,14355.47153
T090B,T019,9532.85748
T090B,T016,20174.08484
T090B,T090,439.54346
T090B,T089,16171.92899
T090B,T033,5368.76483
T090B,T031,11265.14750
T090B,T142,13395.62102
T090B,T141,13185.78849
T090B,T135,23527.98357
T090B,T092,2830.38100
T090B,T045,5908.05092
T090B,T015,17907.43588
T090B,T007,16643.20078
T090B,T002,15008.16838
T090B,T050,6259.20706
T090B,T049,3127.80418
T090B,T048,635.89335
T090B,T046,2578.32975
T090B,T094,16406.73505
T090B,T091,1267.36408
T090B,T086,20054.91503
T090B,T054,6422.26178
T090B,T148,16679.98670
T090B,T143,18271.33174
T090B,T129,4856.07514
T090B,T096,15230.40899
T090B,T238,13341.64340
T090B,T237,14669.38032
T090B,T236,16686.74675
T090B,T235,10624.40369
T090B,T054C,6757.92236
T090B,T094B,16605.62751
T090B,T065A,12436.12356
T090B,T227,16350.26399
T090B,T225,15060.01148
T090B,T223,16684.12492
T090B,T222,9437.68981
T090B,T230,8788.14331
T090B,T229,12914.24892
T090B,T226,8320.83922
T090B,T224,8779.21617
T090B,T232,4919.31243
T090B,T231,13194.90335
T090B,T035,13431.60845
T090B,T228,10647.66676
T090B,T234,11664.93463
T090B,T233,19808.22583
T090B,T002B,14062.91901
T090B,T002A,14691.42479
T090B,T221,25407.86031
T090B,T157,4762.75224
T090B,T156,12464.10741
T090B,T027,14055.41425
T090B,T090A,19786.37516
T090B,T903,24447.18374
T090B,T900,22356.05114
T090B,T009,21643.34854
T090B,T128A,16408.34648
T090B,T200A,17847.84914
T090B,T090C,21413.95419
T090B,T218B,11053.98830
T090B,T218C,9638.82803
T090B,T218A,11169.71817
T090B,T200B,26533.57981
T090B,T206,17616.99739
T090B,T200,22744.36672
T090B,T138,17004.04367
T090B,T115,22272.22018
T090B,T107,16760.53357
T090B,T215,22935.63786
T090B,T212,23336.25795
T090B,T209,17122.70756
T090B,T097,25320.39992
T090B,T078,10395.90833
T090B,T072,13831.74836
T090B,T128,19881.65881
T090B,T103,21151.31213
T090B,T102,13920.71335
T090B,T100,19929.46489
T090B,T099,17385.68955
T090B,T073,11728.08950
T090B,T071,13590.94652
T090B,T070,13788.58647
T090B,T069,11211.95638
T090B,T077,11767.75591
T090B,T076,9026.58262
T090B,T075,9958.52558
T090B,T074,5123.01464
T090B,T082,7396.00772
T090B,T081,5923.87551
T090B,T080,13277.51252
T090B,T079,14017.85992
T090B,T063,7196.19674
T090B,T155,14149.69609
T090B,T114,9957.13347
T090B,T083,13988.56563
T090B,T017,14018.52705
T090B,T005,12547.72025
T090B,T160,4420.81055
T090B,T144,13622.06049
T090B,T035,3785.96222
T090B,T004,12698.15589
T090B,T095,18569.20494
T090B,T044,3960.73232
T090B,T061,7625.45025
T090B,T060,5238.22820
T090B,T039,7232.58127
T090B,T036,6620.99701
T090B,T067,13990.13540
T090B,T066,11296.02609
T090B,T065,12542.15204
T090B,T062,8608.59505
T090B,T040,5148.15138
T090B,T037,12530.38360
T090B,T034,3448.13063
T090B,T012,15381.70063
T090B,T085,16372.80426
T090C,T051,18931.40442
T090C,T047,21675.83141
T090C,T043,20482.66741
T090C,T013,29689.77831
T090C,T219,32390.73786
T090C,T161,5181.70536
T090C,T088,21782.25803
T090C,T084,4758.56050
T090C,T030,25393.68411
T090C,T018,37166.79454
T090C,T014,34605.65794
T090C,T149,35411.45768
T090C,T147,28742.29711
T090C,T146,31650.48710
T090C,T145,22533.94574
T090C,T154,28242.42323
T090C,T152,19654.96844
T090C,T151,29432.17142
T090C,T150,36817.83261
T090C,T220,32173.81763
T090C,T218,30950.54658
T090C,T162,6325.85248
T090C,T158,4759.05518
T090C,T008,38386.51009
T090C,T006,36955.82077
T090C,T003,33219.48950
T090C,T001,31608.72265
T090C,T011,33457.81254
T090C,T009,36541.99072
T090C,T159,6343.88711
T090C,T153,27300.56356
T090C,T028,34693.09981
T090C,T025,34691.66648
T090C,T019,30676.49874
T090C,T016,39585.26310
T090C,T090,21385.70183
T090C,T089,5256.18493
T090C,T033,25963.91076
T090C,T031,16772.69807
T090C,T142,32499.33629
T090C,T141,33006.49057
T090C,T135,6278.76147
T090C,T092,21566.26357
T090C,T045,27320.16086
T090C,T015,36115.56333
T090C,T007,36768.54638
T090C,T002,33364.92226
T090C,T050,27273.26649
T090C,T049,24481.57922
T090C,T048,21240.88230
T090C,T046,23907.78403
T090C,T094,5138.27537
T090C,T091,20705.51671
T090C,T086,2511.56713
T090C,T054,27380.72508
T090C,T148,38055.33035
T090C,T143,37845.13702
T090C,T129,24137.30222
T090C,T096,6589.43105
T090C,T238,9784.18539
T090C,T237,7896.51045
T090C,T236,36771.42105
T090C,T235,11351.21663
T090C,T054C,27781.80022
T090C,T094B,5033.48155
T090C,T065A,13923.13951
T090C,T227,7201.90184
T090C,T225,10024.02450
T090C,T223,35467.52713
T090C,T222,28792.18474
T090C,T230,26808.44568
T090C,T229,8665.95504
T090C,T226,13101.31619
T090C,T224,30184.25354
T090C,T232,26323.75869
T090C,T231,34608.31415
T090C,T035,12339.75024
T090C,T228,31257.21953
T090C,T234,30973.82247
T090C,T233,39288.33907
T090C,T002B,32721.16265
T090C,T002A,33952.40490
T090C,T221,9579.38091
T090C,T157,16717.61835
T090C,T156,13047.48786
T090C,T027,34903.49378
T090C,T090A,1676.55888
T090C,T903,38983.09037
T090C,T900,38678.50660
T090C,T009,39307.99738
T090C,T128A,9855.46761
T090C,T200A,10593.57549
T090C,T090B,21413.95419
T090C,T218B,31162.33251
T090C,T218C,29527.13095
T090C,T218A,31670.46572
T090C,T200B,9548.46963
T090C,T206,11297.48993
T090C,T200,7684.17975
T090C,T138,7863.87759
T090C,T115,4310.54208
T090C,T107,8276.79347
T090C,T215,10050.55917
T090C,T212,9701.92557
T090C,T209,11313.83916
T090C,T097,5234.45230
T090C,T078,11019.24235
T090C,T072,9058.32086
T090C,T128,7825.30357
T090C,T103,10028.99979
T090C,T102,9137.33400
T090C,T100,11008.01738
T090C,T099,10247.64743
T090C,T073,11603.44046
T090C,T071,15671.31024
T090C,T070,18196.19754
T090C,T069,10519.96430
T090C,T077,12644.10910
T090C,T076,13532.75915
T090C,T075,14765.60085
T090C,T074,16335.86664
T090C,T082,14183.44517
T090C,T081,16302.48947
T090C,T080,9323.01050
T090C,T079,12450.91469
T090C,T063,17762.59641
T090C,T155,15376.52509
T090C,T114,15376.32296
T090C,T083,10069.87580
T090C,T017,33305.05533
T090C,T005,31337.80783
T090C,T160,25410.32360
T090C,T144,31679.43953
T090C,T035,17988.04316
T090C,T004,32860.80815
T090C,T095,5375.09040
T090C,T044,23462.12015
T090C,T061,14109.46943
T090C,T060,16499.00456
T090C,T039,26941.17061
T090C,T036,19040.25622
T090C,T067,12134.28808
T090C,T066,11469.67052
T090C,T065,14137.55093
T090C,T062,14749.04302
T090C,T040,20440.20911
T090C,T037,29746.69085
T090C,T034,18880.58240
T090C,T012,35936.34640
T090C,T085,5071.74876
T200A,T051,15570.98321
T200A,T047,19483.92330
T200A,T043,18503.40457
T200A,T013,28994.67701
T200A,T219,28131.32301
T200A,T161,10626.28683
T200A,T088,19568.68213
T200A,T084,6055.98902
T200A,T030,23253.47403
T200A,T018,32336.75538
T200A,T014,33107.09363
T200A,T149,30794.19542
T200A,T147,25549.89266
T200A,T146,28207.20992
T200A,T145,17584.50130
T200A,T154,26777.11477
T200A,T152,18844.89427
T200A,T151,29282.18375
T200A,T150,32315.94809
T200A,T220,28387.67182
T200A,T218,28386.02160
T200A,T162,5514.17029
T200A,T158,14356.34070
T200A,T008,36124.51584
T200A,T006,35347.41187
T200A,T003,31101.95847
T200A,T001,29050.30441
T200A,T011,33416.85444
T200A,T009,35395.37596
T200A,T159,8412.01500
T200A,T153,26309.53730
T200A,T028,30653.93643
T200A,T025,32202.57742
T200A,T019,27217.54883
T200A,T016,37967.18822
T200A,T090,18039.99894
T200A,T089,8494.94824
T200A,T033,23193.00460
T200A,T031,19467.07612
T200A,T142,31026.93599
T200A,T141,30986.13516
T200A,T135,16586.80517
T200A,T092,16602.78286
T200A,T045,23232.56822
T200A,T015,35351.95701
T200A,T007,34490.59925
T200A,T002,32431.09502
T200A,T050,24079.91549
T200A,T049,20293.05391
T200A,T048,17394.64539
T200A,T046,19751.76608
T200A,T094,9851.22754
T200A,T091,16708.15808
T200A,T086,11715.23539
T200A,T054,22219.63545
T200A,T148,33751.36657
T200A,T143,36076.30663
T200A,T129,18441.40586
T200A,T096,10729.99202
T200A,T238,13426.98640
T200A,T237,12245.55727
T200A,T236,34533.17946
T200A,T235,8192.59519
T200A,T054C,22646.79001
T200A,T094B,10167.62990
T200A,T065A,17441.29822
T200A,T227,4377.94018
T200A,T225,15268.72039
T200A,T223,34288.59897
T200A,T222,27035.57429
T200A,T230,25761.24792
T200A,T229,7958.99387
T200A,T226,11157.85405
T200A,T224,26001.64650
T200A,T232,22385.05034
T200A,T231,29993.82623
T200A,T035,16498.86846
T200A,T228,28490.49423
T200A,T234,29315.98920
T200A,T233,37609.55112
T200A,T002B,31566.48846
T200A,T002A,32392.25614
T200A,T221,8129.38392
T200A,T157,14397.53373
T200A,T156,16562.24430
T200A,T027,31814.63354
T200A,T090A,10130.58528
T200A,T903,40475.54117
T200A,T900,39165.16231
T200A,T009,38976.18923
T200A,T128A,1759.05675
T200A,T090C,10593.57549
T200A,T090B,17847.84914
T200A,T218B,28876.89812
T200A,T218C,27400.12881
T200A,T218A,29016.74705
T200A,T200B,9492.37795
T200A,T206,728.33742
T200A,T200,5988.48301
T200A,T138,3127.20804
T200A,T115,7777.69877
T200A,T107,2853.14248
T200A,T215,5249.09693
T200A,T212,5770.05648
T200A,T209,980.91115
T200A,T097,10759.36838
T200A,T078,10092.86930
T200A,T072,12947.12903
T200A,T128,3356.54340
T200A,T103,3395.47864
T200A,T102,5151.68420
T200A,T100,2110.24885
T200A,T099,610.19033
T200A,T073,6323.10174
T200A,T071,19741.61600
T200A,T070,21980.95434
T200A,T069,11554.63983
T200A,T077,6080.50261
T200A,T076,8954.88254
T200A,T075,8086.90892
T200A,T074,14042.84201
T200A,T082,11167.59834
T200A,T081,11940.34984
T200A,T080,5921.49784
T200A,T079,3989.06438
T200A,T063,18090.88243
T200A,T155,19781.02521
T200A,T114,17323.17187
T200A,T083,4302.05117
T200A,T017,31714.15368
T200A,T005,30052.52250
T200A,T160,22266.85532
T200A,T144,30881.38866
T200A,T035,15830.78955
T200A,T004,30537.95556
T200A,T095,13273.58933
T200A,T044,21255.78036
T200A,T061,13328.70406
T200A,T060,14797.81549
T200A,T039,24867.74972
T200A,T036,19037.30735
T200A,T067,16671.94768
T200A,T066,13587.41522
T200A,T065,17720.33097
T200A,T062,15584.83378
T200A,T040,19560.98000
T200A,T037,29354.15146
T200A,T034,16924.13409
T200A,T012,33205.16335
T200A,T085,8361.59674
T128A,T051,14072.65911
T128A,T047,17921.75671
T128A,T043,16912.64986
T128A,T013,27378.20310
T128A,T219,26879.23405
T128A,T161,9191.86538
T128A,T088,18009.31736
T128A,T084,5731.72273
T128A,T030,21720.16484
T128A,T018,31192.99698
T128A,T014,31569.78550
T128A,T149,29609.89584
T128A,T147,24143.04568
T128A,T146,26847.85138
T128A,T145,16333.34076
T128A,T154,25208.12068
T128A,T152,17175.39747
T128A,T151,27631.50983
T128A,T150,31122.20462
T128A,T220,27072.81022
T128A,T218,26928.12514
T128A,T162,4134.01719
T128A,T158,13224.80971
T128A,T008,34670.02331
T128A,T006,33827.83605
T128A,T003,29612.94404
T128A,T001,27595.43451
T128A,T011,31773.07549
T128A,T009,33836.55650
T128A,T159,6842.63381
T128A,T153,24701.47536
T128A,T028,29385.83350
T128A,T025,30755.92138
T128A,T019,25853.89933
T128A,T016,36456.89036
T128A,T090,16577.33925
T128A,T089,7052.56166
T128A,T033,21721.38543
T128A,T031,17708.57690
T128A,T142,29479.03615
T128A,T141,29487.27568
T128A,T135,15583.58483
T128A,T092,15338.37445
T128A,T045,21919.87311
T128A,T015,33763.12893
T128A,T007,33031.69948
T128A,T002,30845.42211
T128A,T050,22662.07795
T128A,T049,18964.55379
T128A,T048,15983.18483
T128A,T046,18412.47621
T128A,T094,8410.72042
T128A,T091,15305.60938
T128A,T086,10649.73890
T128A,T054,21059.09305
T128A,T148,32535.52943
T128A,T143,34573.79704
T128A,T129,17330.64979
T128A,T096,9162.86677
T128A,T238,11732.72064
T128A,T237,10624.09935
T128A,T236,33070.43592
T128A,T235,6484.74136
T128A,T054C,21486.04646
T128A,T094B,8741.59950
T128A,T065A,15700.44690
T128A,T227,2982.67804
T128A,T225,13628.87846
T128A,T223,32728.74543
T128A,T222,25492.65727
T128A,T230,24154.34379
T128A,T229,6218.51704
T128A,T226,9454.06982
T128A,T224,24724.34426
T128A,T232,21044.57648
T128A,T231,28804.71596
T128A,T035,14785.73177
T128A,T228,27054.68549
T128A,T234,27776.29849
T128A,T233,36103.69179
T128A,T002B,29994.71384
T128A,T002A,30857.51249
T128A,T221,9151.55416
T128A,T157,12779.29788
T128A,T156,14826.56262
T128A,T027,30432.35564
T128A,T090A,9149.66511
T128A,T903,38767.98599
T128A,T900,37504.11405
T128A,T009,37365.99285
T128A,T200A,1759.05675
T128A,T090C,9855.46761
T128A,T090B,16408.34648
T128A,T218B,27393.34417
T128A,T218C,25893.05878
T128A,T218A,27571.73854
T128A,T200B,10415.57274
T128A,T206,2058.49136
T128A,T200,6696.38413
T128A,T138,1993.91878
T128A,T115,7716.47752
T128A,T107,1590.73134
T128A,T215,6527.94099
T128A,T212,6949.84438
T128A,T209,1773.40892
T128A,T097,10876.63082
T128A,T078,8337.85330
T128A,T072,11275.97911
T128A,T128,3781.30589
T128A,T103,4755.70812
T128A,T102,3393.22705
T128A,T100,3789.34964
T128A,T099,1155.22251
T128A,T073,4733.23400
T128A,T071,18004.21364
T128A,T070,20230.27184
T128A,T069,9801.35275
T128A,T077,4724.89080
T128A,T076,7420.72308
T128A,T075,6901.71398
T128A,T074,12416.44640
T128A,T082,9540.03929
T128A,T081,10484.48469
T128A,T080,4162.51726
T128A,T079,3094.01006
T128A,T063,16363.41179
T128A,T155,18053.52267
T128A,T114,15564.21405
T128A,T083,2591.78820
T128A,T017,30179.33726
T128A,T005,28484.93172
T128A,T160,20827.87148
T128A,T144,29279.82897
T128A,T035,14221.39909
T128A,T004,29066.54703
T128A,T095,11939.39772
T128A,T044,19711.98132
T128A,T061,11603.23727
T128A,T060,13140.05967
T128A,T039,23339.89949
T128A,T036,17328.40067
T128A,T067,14973.21662
T128A,T066,11838.80843
T128A,T065,15979.65573
T128A,T062,13832.12601
T128A,T040,17901.47641
T128A,T037,27718.87020
T128A,T034,15313.20267
T128A,T012,31788.79605
T128A,T085,6948.38434
T200B,T051,24098.64604
T200B,T047,27688.61136
T200B,T043,26583.80185
T200B,T013,36756.64512
T200B,T219,37217.88643
T200B,T161,13580.98318
T200B,T088,27785.14118
T200B,T084,6868.55709
T200B,T030,31538.40614
T200B,T018,41594.27766
T200B,T014,41286.87568
T200B,T149,39993.76091
T200B,T147,34275.62112
T200B,T146,37053.86582
T200B,T145,26696.82081
T200B,T154,34849.20524
T200B,T152,26401.77647
T200B,T151,36785.10902
T200B,T150,41499.38938
T200B,T220,37342.89259
T200B,T218,36929.32852
T200B,T162,10554.70163
T200B,T158,14250.20646
T200B,T008,44642.76305
T200B,T006,43598.22038
T200B,T003,39510.37242
T200B,T001,37600.61000
T200B,T011,40925.77138
T200B,T009,43448.60261
T200B,T159,13033.48658
T200B,T153,34160.56554
T200B,T028,39704.95714
T200B,T025,40766.10675
T200B,T019,36056.54114
T200B,T016,46247.17189
T200B,T090,26652.15994
T200B,T089,12274.86929
T200B,T033,31724.00495
T200B,T031,25105.47334
T200B,T142,39169.10456
T200B,T141,39354.56184
T200B,T135,15162.05734
T200B,T092,25695.87303
T200B,T045,32208.18478
T200B,T015,43231.70949
T200B,T007,42999.20281
T200B,T002,40353.94533
T200B,T050,32781.10041
T200B,T049,29245.80431
T200B,T048,26164.13329
T200B,T046,28683.10321
T200B,T094,13104.22058
T200B,T091,25507.48859
T200B,T086,12005.25329
T200B,T054,31460.66299
T200B,T148,42896.52796
T200B,T143,44400.44854
T200B,T129,27745.10355
T200B,T096,14625.82947
T200B,T238,18065.24581
T200B,T237,16268.78035
T200B,T236,43027.09501
T200B,T235,16007.26952
T200B,T054C,31887.18203
T200B,T094B,13217.18398
T200B,T065A,22457.97694
T200B,T227,10273.47056
T200B,T225,18969.09988
T200B,T223,42343.84617
T200B,T222,35236.80499
T200B,T230,33626.99582
T200B,T229,14311.75476
T200B,T226,18764.02585
T200B,T224,35043.35985
T200B,T232,31301.28013
T200B,T231,39186.56579
T200B,T035,21035.41490
T200B,T228,37109.58045
T200B,T234,37512.52807
T200B,T233,45911.32021
T200B,T002B,39577.25551
T200B,T002A,40589.44639
T200B,T221,1458.58664
T200B,T157,22436.34395
T200B,T156,21532.24132
T200B,T027,40585.88557
T200B,T090A,10610.26004
T200B,T903,47231.60013
T200B,T900,46466.21487
T200B,T009,46688.63096
T200B,T128A,10415.57274
T200B,T200A,9492.37795
T200B,T090C,9548.46963
T200B,T090B,26533.57981
T200B,T218B,37320.97505
T200B,T218C,35759.25135
T200B,T218A,37601.83053
T200B,T206,10052.86567
T200B,T200,3791.09949
T200B,T138,9529.76734
T200B,T115,5544.32189
T200B,T107,9785.63459
T200B,T215,4540.91888
T200B,T212,3887.73333
T200B,T209,10454.09136
T200B,T097,5064.72169
T200B,T078,17029.15437
T200B,T072,17369.63030
T200B,T128,6698.46624
T200B,T103,6268.96055
T200B,T102,12631.55120
T200B,T100,7972.99718
T200B,T099,9723.29018
T200B,T073,14851.45014
T200B,T071,24488.18009
T200B,T070,26995.08995
T200B,T069,17584.03771
T200B,T077,15107.54270
T200B,T076,17527.44480
T200B,T075,17316.22516
T200B,T074,22048.16959
T200B,T082,19281.20648
T200B,T081,20660.35550
T200B,T080,13319.16678
T200B,T079,13385.38119
T200B,T063,25036.26581
T200B,T155,24296.44420
T200B,T114,23316.34862
T200B,T083,12591.00137
T200B,T017,39915.76575
T200B,T005,38099.68315
T200B,T160,30914.99274
T200B,T144,38720.62572
T200B,T035,23875.05095
T200B,T004,39018.92832
T200B,T095,14787.73869
T200B,T044,29518.56395
T200B,T061,20554.17827
T200B,T060,22579.08580
T200B,T039,33159.66626
T200B,T036,26197.97448
T200B,T067,20957.89914
T200B,T066,19206.10707
T200B,T065,22708.69656
T200B,T062,22113.65907
T200B,T040,27178.43196
T200B,T037,36977.42795
T200B,T034,24930.98195
T200B,T012,41867.23436
T200B,T085,12027.92845
T218A,T051,13523.71717
T218A,T047,10041.67750
T218A,T043,11217.73369
T218A,T013,5677.25659
T218A,T219,4853.54287
T218A,T161,26587.43835
T218A,T088,9938.00237
T218A,T084,31121.51966
T218A,T030,6278.81480
T218A,T018,8405.68836
T218A,T014,5036.15749
T218A,T149,6843.99906
T218A,T147,3585.59395
T218A,T146,2379.89607
T218A,T145,11951.21525
T218A,T154,4382.19777
T218A,T152,12134.17031
T218A,T151,7185.67214
T218A,T150,7364.06837
T218A,T220,3397.53104
T218A,T218,733.24670
T218A,T162,27243.24303
T218A,T158,30290.88752
T218A,T008,7110.28965
T218A,T006,6760.25807
T218A,T003,2454.47121
T218A,T001,281.66476
T218A,T011,8517.90965
T218A,T009,7433.31231
T218A,T159,25541.79644
T218A,T153,5795.07122
T218A,T028,4935.92382
T218A,T025,3185.83346
T218A,T019,2744.26943
T218A,T016,9191.46716
T218A,T090,10995.39782
T218A,T089,26585.25661
T218A,T033,5877.83234
T218A,T031,17236.66340
T218A,T142,3810.27385
T218A,T141,2540.02064
T218A,T135,32520.91311
T218A,T092,12797.78763
T218A,T045,6490.98050
