Date,Average of Temp (F),Max of Temp (F),Min of Temp (F),Average of RH (%),Average of Dewpt (F),Average of Wind Spd (mph),Sum of Precip (in),Location,Lat,Lon,Elev,Month,Day,Year,MaxT7,MaxT14,MaxT21,MinT7,MinT14,MinT21,AvgT7,AvgT14,AvgT21,AvgT28,Rain7,Rain10,Rain14,Rain17,Rain21,Rain24,Rain28,MaxR7,MaxR14,MaxR21,MaxR2d7,MaxR2d14,MaxR2d21,Rain7d7,Rain7d14,Ran7d21,Ran14d7,Rain14d14,Rain14d21,Rain21d7,Rain21d14,Rain21d21
9/20/2015,61.08333333,72,51,67.58333333,49.20833333,4.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,20,2015,85,92,92,49,49,49,68.05357143,68.73511905,71.10912698,69.64434524,2.82,3.2,4.24,4.24,4.24,4.98,4.98,2.41,2.41,2.41,2.77,2.77,2.77,1.42,0,0.74,1.42,0.74,1.26,2.16,1.26,1.63
9/21/2015,61.95833333,73,52,67.20833333,49.70833333,5.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,21,2015,85,87,92,51,49,49,68.20833333,67.26488095,70.75992064,69.33035714,2.82,2.99,4.24,4.24,4.24,4.98,4.98,2.41,2.41,2.41,2.77,2.77,2.77,1.42,0,0.74,1.42,0.74,1.26,2.16,1.26,1.63
9/22/2015,66.33333333,78,54,62.95833333,51.79166667,3.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,22,2015,85,85,92,51,49,49,67.22619047,65.89583333,70.21031746,69.2514881,2.82,2.82,4.24,4.24,4.24,4.98,4.98,2.41,2.41,2.41,2.77,2.77,2.77,1.42,0,0.74,1.42,0.74,1.14,2.16,1.14,1.61
9/23/2015,67.95833333,79,58,61.45833333,52.91666667,4.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,23,2015,85,85,92,51,49,49,66.45238095,65.35119048,69.59325397,69.36011905,2.82,2.82,3.2,4.24,4.24,4.24,4.98,2.41,2.41,2.41,2.77,2.77,2.77,0.38,1.04,0.74,1.42,1.78,0.74,2.16,1.78,1.61
9/24/2015,66.25,75,58,74.29166667,57.5,5.583333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,24,2015,85,85,92,51,49,49,66.02380952,65.29166667,69.00595238,69.58184524,2.82,2.82,3.2,4.24,4.24,4.24,4.98,2.41,2.41,2.41,2.77,2.77,2.77,0.38,1.04,0.74,1.42,1.78,0.74,2.16,1.78,1.61
9/25/2015,65.79166667,72,60,82.20833333,60.04166667,8.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,25,2015,79,85,92,51,49,49,65.18452381,65.51785714,68.40277778,69.67708333,2.46,2.82,2.99,4.24,4.24,4.24,4.98,2.41,2.41,2.41,2.77,2.77,2.77,0.53,1.25,0.74,1.78,1.99,0.74,2.52,1.99,1.61
9/26/2015,67.70833333,74,60,70.75,57.66666667,7.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,26,2015,79,85,92,51,49,49,64.54761905,65.89583333,68.00396825,69.61607143,0.05,2.82,2.82,3.2,4.24,4.24,4.98,0.05,2.41,2.41,2.46,2.77,2.77,2.77,1.42,0.74,4.19,2.16,0.74,4.93,2.16,1.4
9/27/2015,67.33333333,74,61,79.83333333,60.875,7.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,27,2015,79,85,92,51,49,49,65.29761905,66.67559524,67.58928571,69.65625,0,2.82,2.82,3.2,4.24,4.24,4.24,0,2.41,2.41,0.05,2.77,2.77,2.82,1.42,0,4.24,1.42,0.74,4.24,2.16,1.26
9/28/2015,70.83333333,77,65,79.58333333,64.20833333,4.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,28,2015,79,85,87,52,51,49,66.19047619,67.19940476,66.90674603,69.61755952,0,2.46,2.82,2.99,4.24,4.24,4.24,0,2.41,2.41,0,2.77,2.77,2.82,1.42,0,4.24,1.42,0.74,4.24,2.16,1.26
9/29/2015,59.91666667,67,55,82.20833333,54.54166667,14.54166667,0.4,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,29,2015,79,85,85,54,51,49,67.45833333,67.3422619,66.41666667,69.52232143,0,0.05,2.82,2.82,4.24,4.24,4.24,0,2.41,2.41,0,2.77,2.77,2.82,1.42,0,4.24,1.42,0.74,4.24,2.16,1.14
9/30/2015,56.41666667,60,53,60.95833333,43.04166667,15.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,30,2015,79,85,85,55,51,49,66.54166667,66.49702381,65.74801587,68.83035714,0.4,0.4,3.22,3.22,3.6,4.64,4.64,0.4,2.41,2.41,0.4,2.77,2.77,2.82,0.38,1.04,3.2,1.42,1.78,4.24,2.16,1.78
10/1/2015,55.125,59,52,61.16666667,42.04166667,18.08333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,1,2015,77,85,85,53,51,49,64.89285714,65.45833333,65.15873016,67.97767857,0.4,0.4,3.22,3.22,3.6,4.64,4.64,0.4,2.41,2.41,0.4,2.77,2.77,2.82,0.38,1.04,3.2,1.42,1.78,4.24,2.16,1.78
10/2/2015,55,60,51,58.54166667,40.83333333,19.29166667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,2,2015,77,79,85,52,51,49,63.30357143,64.24404762,64.7797619,67.12797619,0.4,0.4,2.86,3.22,3.39,4.64,4.64,0.4,2.41,2.41,0.4,2.77,2.77,2.46,0.53,1.25,2.99,1.78,1.99,4.24,2.52,1.99
10/3/2015,50.58333333,53,48,71.08333333,41.41666667,17.04166667,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,3,2015,77,79,85,51,51,49,61.76190476,63.1547619,64.51785714,66.44345238,0.4,0.4,0.45,3.22,3.22,3.6,4.64,0.4,0.4,2.41,0.4,2.46,2.77,0.05,2.77,1.42,2.82,4.19,2.16,4.24,4.93,2.16
10/4/2015,54,57,50,84.54166667,49.54166667,11.20833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,4,2015,77,79,85,48,48,48,59.31547619,62.30654762,64.22222222,65.52083333,0.41,0.41,0.41,3.23,3.23,3.61,4.65,0.4,0.4,2.41,0.4,0.4,2.77,0,2.82,1.42,2.82,4.24,1.42,4.24,4.24,2.16
10/5/2015,57.45833333,60,55,89.54166667,54.41666667,6.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,5,2015,77,79,85,48,48,48,57.41071429,61.80059524,63.93650794,64.53273809,0.41,0.41,0.41,2.87,3.23,3.4,4.65,0.4,0.4,2.41,0.4,0.4,2.77,0,2.82,1.42,2.82,4.24,1.42,4.24,4.24,2.16
10/6/2015,60.66666667,71,55,79.08333333,53.70833333,5.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,6,2015,67,79,85,48,48,48,55.5,61.47916667,63.39484127,63.6875,0.41,0.41,0.41,0.46,3.23,3.23,4.65,0.4,0.4,2.41,0.4,0.4,2.77,0,2.82,1.42,2.82,4.24,1.42,4.24,4.24,2.16
10/7/2015,61.16666667,70,55,77.5,53.91666667,7.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,7,2015,71,79,85,48,48,48,55.60714286,61.07440476,62.86706349,63.21279762,0.01,0.41,0.41,0.41,3.23,3.23,3.61,0.01,0.4,2.41,0.4,0.4,2.77,0.4,2.82,0.38,3.22,3.2,1.42,3.6,4.24,2.16
10/8/2015,64.75,77,52,71.91666667,54.875,8.208333333,0.05,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,8,2015,71,77,85,48,48,48,56.28571429,60.58928571,62.40079365,62.94047619,0.01,0.41,0.41,0.41,3.23,3.23,3.61,0.01,0.4,2.41,0.01,0.4,2.77,0.4,2.82,0.38,3.22,3.2,1.42,3.6,4.24,2.16
10/9/2015,55.79166667,61,47,73.625,47.5,10.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,9,2015,77,77,79,48,48,48,57.66071429,60.48214286,62.04960317,63,0.06,0.46,0.46,0.46,2.92,3.28,3.45,0.05,0.4,2.41,0.05,0.4,2.77,0.4,2.46,0.53,2.86,2.99,1.78,3.39,4.24,2.52
10/10/2015,54.79166667,65,43,67.58333333,43.54166667,5.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,10,2015,77,77,79,47,47,47,57.77380952,59.76785714,61.36111111,62.83184524,0.06,0.06,0.46,0.46,0.51,3.28,3.28,0.05,0.4,0.4,0.05,0.4,2.46,0.4,0.05,2.77,0.45,2.82,4.19,3.22,4.24,4.93
10/11/2015,65,78,51,55.41666667,48,12.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,11,2015,77,77,79,43,43,43,58.375,58.8452381,60.99603175,62.76041667,0.05,0.06,0.46,0.46,0.46,3.28,3.28,0.05,0.4,0.4,0.05,0.4,0.4,0.41,0,2.82,0.41,2.82,4.24,3.23,4.24,4.24
10/12/2015,64.54166667,75,53,54.16666667,46.79166667,15.45833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,12,2015,78,78,79,43,43,43,59.94642857,58.67857143,61.18253968,62.93898809,0.05,0.06,0.46,0.46,0.46,2.92,3.28,0.05,0.4,0.4,0.05,0.4,0.4,0.41,0,2.82,0.41,2.82,4.24,3.23,4.24,4.24
10/13/2015,53.70833333,62,47,64.08333333,41.79166667,11.54166667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,13,2015,78,78,79,43,43,43,60.95833334,58.22916667,61.30555556,62.78571429,0.05,0.06,0.46,0.46,0.46,0.51,3.28,0.05,0.4,0.4,0.05,0.4,0.4,0.41,0,2.82,0.41,2.82,4.24,3.23,4.24,4.24
10/14/2015,52.25,63,42,58.79166667,37.375,8.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,14,2015,78,78,79,43,43,43,59.96428572,57.78571429,60.70436508,62.14136905,0.05,0.05,0.06,0.46,0.46,0.46,3.28,0.05,0.05,0.4,0.05,0.4,0.4,0.01,0.4,2.82,0.41,3.22,3.2,3.23,3.6,4.24
10/15/2015,54.33333333,68,46,48.54166667,34.125,11.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,15,2015,78,78,78,42,42,42,58.69047619,57.48809524,59.95634921,61.47321429,0.05,0.05,0.06,0.46,0.46,0.46,3.28,0.05,0.05,0.4,0.05,0.05,0.4,0.01,0.4,2.82,0.41,3.22,3.2,3.23,3.6,4.24
10/16/2015,46.625,54,37,50.79166667,29.04166667,10.95833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,16,2015,78,78,78,42,42,42,57.20238095,57.43154762,59.38888889,60.83779762,0,0.05,0.06,0.46,0.46,0.46,2.92,0,0.05,0.4,0.05,0.05,0.4,0.06,0.4,2.46,0.46,2.86,2.99,2.92,3.39,4.24
10/17/2015,41.75,53,34,49.08333333,23.25,9.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,17,2015,78,78,78,37,37,37,55.89285714,56.83333333,58.47619048,59.99404762,0,0.05,0.06,0.06,0.46,0.46,0.51,0,0.05,0.4,0,0.05,0.4,0.06,0.4,0.05,0.46,0.45,2.82,0.51,3.22,4.24
10/18/2015,46.04166667,58,34,52.08333333,27.95833333,5.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,18,2015,78,78,78,34,34,34,54.0297619,56.20238095,57.24007937,59.25446429,0,0.05,0.05,0.06,0.46,0.46,0.46,0,0.05,0.4,0,0.05,0.4,0.05,0.41,0,0.46,0.41,2.82,0.46,3.23,4.24
10/19/2015,60.45833333,72,48,34.79166667,32.54166667,18.75,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,19,2015,75,78,78,34,34,34,51.32142857,55.63392857,56.22619048,58.7172619,0,0,0.05,0.06,0.46,0.46,0.46,0,0.05,0.4,0,0.05,0.4,0.05,0.41,0,0.46,0.41,2.82,0.46,3.23,4.24
10/20/2015,62.83333333,74,57,48.375,41.70833333,9.958333333,0.11,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,20,2015,72,78,78,34,34,34,50.73809524,55.84821429,55.73214286,58.66369048,0,0,0.05,0.06,0.46,0.46,0.46,0,0.05,0.4,0,0.05,0.4,0.05,0.41,0,0.46,0.41,2.82,0.46,3.23,4.24
10/21/2015,63.875,75,52,69.875,53.625,10.70833333,0.01,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,21,2015,74,78,78,34,34,34,52.04166667,56.00297619,55.87103175,58.53869048,0.11,0.11,0.16,0.16,0.17,0.57,0.57,0.11,0.11,0.11,0.11,0.11,0.4,0.05,0.01,0.4,0.06,0.41,3.22,0.46,3.23,3.6
10/22/2015,56.04166667,62,52,67.375,45.29166667,7.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,22,2015,75,78,78,34,34,34,53.70238095,56.19642857,56.22619048,58.39285714,0.12,0.12,0.17,0.17,0.18,0.58,0.58,0.11,0.11,0.11,0.12,0.12,0.12,0.05,0.01,0.4,0.06,0.41,3.22,0.46,3.23,3.6
10/23/2015,57.125,64,52,72.5,48.20833333,11.5,0.16,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,23,2015,75,78,78,34,34,34,53.94642857,55.57440476,56.26984127,58.02827381,0.12,0.12,0.12,0.17,0.18,0.58,0.58,0.11,0.11,0.11,0.12,0.12,0.12,0,0.06,0.4,0.06,0.46,2.86,0.46,2.92,3.39
10/24/2015,59.125,66,46,82.08333333,53.70833333,14.16666667,0.3,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,24,2015,75,78,78,34,34,34,55.44642857,55.66964286,56.37103175,57.71875,0.28,0.28,0.28,0.33,0.34,0.34,0.74,0.16,0.16,0.16,0.16,0.16,0.16,0,0.06,0.4,0.06,0.46,0.45,0.46,0.51,3.22
10/25/2015,49.95833333,62,41,64.95833333,37.54166667,4.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,25,2015,75,78,78,34,34,34,57.92857143,55.97916667,56.77777778,57.41220238,0.58,0.58,0.58,0.63,0.63,0.64,1.04,0.3,0.3,0.3,0.46,0.46,0.46,0,0.05,0.41,0.05,0.46,0.41,0.46,0.46,3.23
10/26/2015,50.91666667,60,39,68.625,40.29166667,5.583333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,26,2015,75,75,78,41,34,34,58.48809524,54.9047619,56.58531746,56.79166667,0.58,0.58,0.58,0.58,0.63,0.64,1.04,0.3,0.3,0.3,0.46,0.46,0.46,0,0.05,0.41,0.05,0.46,0.41,0.46,0.46,3.23
10/27/2015,52.70833333,56,51,74.16666667,44.58333333,13.54166667,0.49,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,27,2015,75,75,78,39,34,34,57.125,53.93154762,56.27380952,56.08035714,0.58,0.58,0.58,0.58,0.63,0.64,1.04,0.3,0.3,0.3,0.46,0.46,0.46,0,0.05,0.41,0.05,0.46,0.41,0.46,0.46,3.23
10/28/2015,49.29166667,56,37,86.375,45.41666667,15,0.33,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,28,2015,75,75,78,39,34,34,55.67857143,53.86011905,55.89484127,55.82291667,0.96,1.07,1.07,1.07,1.12,1.12,1.13,0.49,0.49,0.49,0.49,0.49,0.49,0.11,0.05,0.01,0.16,0.06,0.41,0.17,0.46,3.23
10/29/2015,41.875,47,36,73.375,34.125,15.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,29,2015,66,75,78,37,34,34,53.5952381,53.64880952,55.32936508,55.56845238,1.28,1.4,1.4,1.4,1.45,1.45,1.46,0.49,0.49,0.49,0.82,0.82,0.82,0.12,0.05,0.01,0.17,0.06,0.41,0.18,0.46,3.23
10/30/2015,46.54166667,55,36,72.54166667,37.91666667,6.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,30,2015,66,75,78,36,34,34,51.57142857,52.75892857,54.24007937,55.0952381,1.28,1.4,1.4,1.4,1.4,1.45,1.46,0.49,0.49,0.49,0.82,0.82,0.82,0.12,0,0.06,0.12,0.06,0.46,0.18,0.46,2.92
10/31/2015,47.58333333,52,45,88.91666667,44.58333333,11.16666667,0.15,CHICAGO OHARE INTL AP,41.995,-87.9336,662,10,31,2015,66,75,78,36,34,34,50.05952381,52.75297619,53.79960317,54.79315476,1.12,1.29,1.4,1.4,1.4,1.45,1.46,0.49,0.49,0.49,0.82,0.82,0.82,0.28,0,0.06,0.28,0.06,0.46,0.34,0.46,0.51
5/1/2016,45.33333333,48,42,93.25,43.54166667,12,0.51,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,1,2016,62,75,78,36,34,34,48.41071429,53.16964286,53.45634921,54.68601191,0.97,1.43,1.55,1.55,1.55,1.6,1.6,0.49,0.49,0.49,0.82,0.82,0.82,0.58,0,0.05,0.58,0.05,0.46,0.63,0.46,0.46
5/2/2016,50.16666667,57,44,59.29166667,35.79166667,10.41666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,2,2016,60,75,75,36,36,34,47.75,53.11904762,52.51984127,54.3764881,1.48,1.94,2.06,2.06,2.06,2.06,2.11,0.51,0.51,0.51,0.82,0.82,0.82,0.58,0,0.05,0.58,0.05,0.46,0.63,0.46,0.46
5/3/2016,56.25,65,41,51.58333333,37.875,9.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,3,2016,57,75,75,36,36,34,47.64285714,52.38392857,51.83531746,54.11607143,1.48,1.78,2.06,2.06,2.06,2.06,2.11,0.51,0.51,0.51,0.82,0.82,0.82,0.58,0,0.05,0.58,0.05,0.46,0.63,0.46,0.46
5/4/2016,47.29166667,51,42,71.375,38.5,13.79166667,0.4,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,4,2016,65,75,75,36,36,34,48.14880952,51.91369048,51.95634921,53.95833333,0.99,1.48,1.95,2.06,2.06,2.06,2.11,0.51,0.51,0.51,0.82,0.82,0.82,0.96,0.11,0.05,1.07,0.16,0.06,1.12,0.17,0.46
5/5/2016,50.83333333,61,41,60.41666667,37.45833333,9,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,5,2016,65,66,75,36,36,34,47.86309524,50.72916667,51.7202381,53.46279762,1.06,1.88,2.34,2.46,2.46,2.46,2.51,0.51,0.51,0.51,0.66,0.82,0.82,1.28,0.12,0.05,1.4,0.17,0.06,1.45,0.18,0.46
5/6/2016,65.79166667,82,44,48.95833333,44.29166667,7.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,6,2016,65,66,75,36,36,34,49.14285714,50.35714286,51.55357143,52.96577381,1.06,1.88,2.34,2.46,2.46,2.46,2.46,0.51,0.51,0.51,0.66,0.82,0.82,1.28,0.12,0,1.4,0.12,0.06,1.4,0.18,0.46
5/7/2016,58.20833333,69,46,45.33333333,35.91666667,12.79166667,0.02,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,7,2016,82,82,82,41,36,34,51.89285714,50.97619048,52.46626984,53.32291667,1.06,1.39,2.18,2.35,2.46,2.46,2.46,0.51,0.51,0.51,0.66,0.82,0.82,1.12,0.28,0,1.4,0.28,0.06,1.4,0.34,0.46
5/8/2016,56.54166667,69,41,47.41666667,35.66666667,5.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,8,2016,82,82,82,41,36,34,53.41071429,50.91071429,53.25,53.44494048,0.93,1.08,1.9,2.36,2.48,2.48,2.48,0.51,0.51,0.51,0.66,0.82,0.82,0.97,0.58,0,1.55,0.58,0.05,1.55,0.63,0.46
5/9/2016,54.20833333,58,50,75.16666667,46.25,13,0.59,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,9,2016,82,82,82,41,36,36,55.01190476,51.38095238,53.75,53.14285714,0.42,1.08,1.9,2.36,2.48,2.48,2.48,0.4,0.51,0.51,0.51,0.82,0.82,1.48,0.58,0,2.06,0.58,0.05,2.06,0.63,0.46
5/10/2016,55.875,63,51,94.16666667,54.29166667,8.916666667,0.79,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,10,2016,82,82,82,41,36,36,55.58928571,51.61607143,53.45238095,52.77380952,1.01,1.67,2.49,2.79,3.07,3.07,3.07,0.59,0.59,0.59,0.59,0.82,0.82,1.48,0.58,0,2.06,0.58,0.05,2.06,0.63,0.46
5/11/2016,58.45833333,68,52,89.66666667,55.33333333,6.583333333,0.19,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,11,2016,82,82,82,41,36,36,55.53571429,51.84226191,53.12103175,52.85119048,1.8,2.31,2.79,3.28,3.75,3.86,3.86,0.79,0.79,0.79,1.38,1.38,1.38,0.99,0.96,0.11,1.95,1.07,0.16,2.06,1.12,0.17
5/12/2016,61.66666667,68,54,76.875,53.83333333,10.75,0.48,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,12,2016,82,82,82,41,36,36,57.13095238,52.49702381,52.86309524,53.07291667,1.59,1.99,2.65,3.47,3.93,4.05,4.05,0.79,0.79,0.79,1.38,1.38,1.38,1.06,1.28,0.12,2.34,1.4,0.17,2.46,1.45,0.18
5/13/2016,55.625,66,44,69.79166667,45.29166667,10.20833333,0.68,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,13,2016,82,82,82,41,36,36,58.67857143,53.91071429,53.13095238,53.33482143,2.07,2.47,3.13,3.95,4.41,4.53,4.53,0.79,0.79,0.79,1.38,1.38,1.38,1.06,1.28,0.12,2.34,1.4,0.12,2.46,1.4,0.18
5/14/2016,43.875,46,41,61.54166667,31.5,13.79166667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,14,2016,69,82,82,41,41,36,57.22619048,54.55952381,53.05952381,53.65625,2.75,3.15,3.81,4.14,4.93,5.1,5.21,0.79,0.79,0.79,1.38,1.38,1.38,1.06,1.12,0.28,2.18,1.4,0.28,2.46,1.4,0.34
5/15/2016,46.79166667,55,36,50.125,28.33333333,9.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,15,2016,69,82,82,41,41,36,55.17857143,54.29464286,52.33333333,53.73214286,2.73,2.75,3.66,3.81,4.63,5.09,5.21,0.79,0.79,0.79,1.38,1.38,1.38,0.93,0.97,0.58,1.9,1.55,0.58,2.48,1.55,0.63
5/16/2016,58.41666667,69,46,48.25,38.58333333,13.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,16,2016,68,82,82,36,36,36,53.78571429,54.39880952,52.18253968,53.75892857,2.73,2.75,3.15,3.81,4.63,5.09,5.21,0.79,0.79,0.79,1.38,1.38,1.38,0.42,1.48,0.58,1.9,2.06,0.58,2.48,2.06,0.63
5/17/2016,51.33333333,57,45,60.75,37.95833333,9.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,17,2016,69,82,82,36,36,36,54.38690476,54.98809524,52.53968254,53.68601191,2.14,2.75,3.15,3.81,4.63,4.93,5.21,0.79,0.79,0.79,1.38,1.38,1.38,1.01,1.48,0.58,2.49,2.06,0.58,3.07,2.06,0.63
5/18/2016,52.70833333,64,43,58.375,38.5,6.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,18,2016,69,82,82,36,36,36,53.73809524,54.63690476,52.47420635,53.27529762,1.35,2.73,3.15,3.66,4.14,4.63,5.1,0.68,0.79,0.79,1.16,1.38,1.38,1.8,0.99,0.96,2.79,1.95,1.07,3.75,2.06,1.12
5/19/2016,57.16666667,68,40,43.91666667,32.91666667,5.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,19,2016,69,82,82,36,36,36,52.91666667,55.02380952,52.63690476,52.8764881,1.16,2.73,2.75,3.15,3.81,4.63,5.09,0.68,0.79,0.79,1.16,1.38,1.38,1.59,1.06,1.28,2.65,2.34,1.4,3.93,2.46,1.45
5/20/2016,58.5,68,45,50.33333333,39.54166667,6.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,20,2016,69,82,82,36,36,36,52.27380952,55.47619048,53.36507937,52.91666667,0.68,2.14,2.75,3.15,3.81,4.63,5.09,0.68,0.79,0.79,1.16,1.38,1.38,2.07,1.06,1.28,3.13,2.34,1.4,4.41,2.46,1.4
5/21/2016,64.04166667,74,53,36.91666667,36.08333333,8.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,21,2016,69,69,82,36,36,36,52.68452381,54.95535714,53.93452381,52.96577381,0,1.35,2.75,3.15,3.81,4.14,4.93,0,0.79,0.79,0.68,1.38,1.38,2.75,1.06,1.12,3.81,2.18,1.4,4.93,2.46,1.4
5/22/2016,66.08333333,77,54,43.5,42.54166667,8.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,22,2016,74,74,82,36,36,36,55.56547619,55.37202381,54.71825397,53.14136905,0,1.16,2.73,2.75,3.66,3.81,4.63,0,0.79,0.79,0,1.38,1.38,2.73,0.93,0.97,3.66,1.9,1.55,4.63,2.48,1.55
5/23/2016,67.45833333,81,49,45.29166667,43.25,6.791666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,23,2016,77,77,82,40,36,36,58.32142857,56.05357143,55.70634921,53.71726191,0,0.68,2.73,2.75,3.15,3.81,4.63,0,0.79,0.79,0,1.38,1.38,2.73,0.42,1.48,3.15,1.9,2.06,4.63,2.48,2.06
5/24/2016,74.91666667,86,60,43.70833333,50.70833333,10.91666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,24,2016,81,81,82,40,36,36,59.61309524,57,56.5297619,54.30803571,0,0,2.14,2.75,3.15,3.81,4.63,0,0.79,0.79,0,1.38,1.38,2.14,1.01,1.48,3.15,2.49,2.06,4.63,3.07,2.06
5/25/2016,72.625,85,64,72.83333333,62.625,9.333333333,0.95,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,25,2016,86,86,86,40,36,36,62.98214286,58.36011905,57.41865079,55.10119048,0,0,1.35,2.73,3.15,3.66,4.14,0,0.68,0.79,0,1.16,1.38,1.35,1.8,0.99,3.15,2.79,1.95,4.14,3.75,2.06
5/26/2016,74.08333333,82,62,72.29166667,64.08333333,8.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,26,2016,86,86,86,40,36,36,65.82738095,59.37202381,58.625,55.93452381,0.95,0.95,2.11,3.68,3.7,4.1,4.76,0.95,0.95,0.95,0.95,1.16,1.38,1.16,1.59,1.06,2.75,2.65,2.34,3.81,3.93,2.46
5/27/2016,72.875,81,66,77.91666667,65.41666667,11.58333333,0.13,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,27,2016,86,86,86,45,36,36,68.24404762,60.25892857,59.73214286,57.08482143,0.95,0.95,1.63,3.09,3.7,4.1,4.76,0.95,0.95,0.95,0.95,1.16,1.38,0.68,2.07,1.06,2.75,3.13,2.34,3.81,4.41,2.46
5/28/2016,73.125,81,65,74.125,64.25,14.625,0.13,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,28,2016,86,86,86,49,36,36,70.29761905,61.49107143,60.06944444,58.02529762,1.08,1.08,1.08,2.43,3.83,4.23,4.89,0.95,0.95,0.95,0.95,0.95,1.38,0,2.75,1.06,2.75,3.81,2.18,3.81,4.93,2.46
5/29/2016,71.45833333,78,63,66.95833333,59.54166667,11,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,5,29,2016,86,86,86,49,36,36,71.59523809,63.58035714,60.7797619,58.9375,1.21,1.21,1.21,2.37,3.94,3.96,4.87,0.95,0.95,0.95,0.95,0.95,1.38,0,2.73,0.93,2.73,3.66,1.9,3.66,4.63,2.48
